xflr5 v6.58

NACA 2412 - 15
Reynolds =, 1200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.018, -0.370, -0.198,  0.779,  0.020, 0.0129,-6.0253
Cpi,Cpv
-0.4673,-0.4279
-0.4442,-0.4046
-0.4176,-0.3776
-0.3873,-0.3468
-0.3530,-0.3119
-0.3143,-0.2725
-0.2709,-0.2283
-0.2223,-0.1788
-0.1680,-0.1234
-0.1071,-0.0614
-0.0388, 0.0080
 0.0381, 0.0861
 0.1252, 0.1747
 0.2245, 0.2745
 0.3382, 0.3896
 0.4689, 0.5187
 0.6173, 0.6655
 0.7784, 0.8186
 0.9291, 0.9543
 0.9996, 0.9937
 0.8376, 0.7810
 0.2861, 0.1661
-0.5347,-0.6960
-1.1553,-1.3261
-1.3979,-1.5480
-1.4070,-1.5377
-1.3196,-1.4302
-1.2035,-1.2994
-1.0857,-1.1715
-0.9754,-1.0578
-0.8751,-0.9628
-0.7846,-0.8854
-0.7026,-0.8035
-0.6281,-0.6459
-0.5599,-0.5782
-0.4970,-0.5209
-0.4386,-0.4656
-0.3842,-0.4121
-0.3332,-0.3609
-0.2851,-0.3123
-0.2397,-0.2661
-0.1967,-0.2223
-0.1559,-0.1807
-0.1171,-0.1411
-0.0803,-0.1036
-0.0455,-0.0681
-0.0143,-0.0357
 0.0145,-0.0049
 0.0481, 0.0295
 0.0830, 0.0653
 0.1195, 0.1029
 0.1579, 0.1426
 0.1992, 0.1853
 0.2450, 0.2321
 0.2980, 0.2843
 0.3678, 0.3418
 0.4653, 0.4003
 0.7046, 0.4315
 0.5421, 0.4199
 0.4022, 0.3772
 0.3490, 0.3351
 0.3121, 0.2991
 0.2870, 0.2707
 0.2689, 0.2487
 0.2562, 0.2317
 0.2481, 0.2188
 0.2444, 0.2094
 0.2456, 0.2033
 0.2533, 0.2005
 0.2709, 0.2008
 0.3047, 0.2050
 0.4268, 0.1974


Reynolds =, 1200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -8.000,    0.013,  0.414, -0.211,  0.793,  0.139, 0.0179,-1.1860
Cpi,Cpv
 0.4280, 0.1903
 0.2225, 0.1701
 0.1297, 0.1321
 0.0466, 0.0842
-0.0266, 0.0301
-0.0959,-0.0272
-0.1641,-0.0863
-0.2335,-0.1498
-0.3064,-0.2359
-0.3865,-0.4250
-0.4788,-0.7123
-0.5970,-0.9165
-0.7468,-0.9087
-1.2049,-0.8872
-1.5843,-0.9819
-1.7053,-1.1860
-1.4126,-1.0859
-0.9891,-0.8360
-0.8229,-0.7212
-0.7413,-0.6625
-0.6925,-0.6259
-0.6600,-0.6009
-0.6371,-0.5829
-0.6202,-0.5695
-0.6076,-0.5594
-0.5983,-0.5519
-0.5914,-0.5468
-0.5922,-0.5464
-0.5886,-0.5422
-0.5792,-0.5329
-0.5668,-0.5204
-0.5514,-0.5047
-0.5328,-0.4857
-0.5110,-0.4633
-0.4856,-0.4373
-0.4565,-0.4073
-0.4232,-0.3730
-0.3856,-0.3342
-0.3430,-0.2903
-0.2950,-0.2408
-0.2408,-0.1849
-0.1796,-0.1218
-0.1099,-0.0500
-0.0302, 0.0318
 0.0620, 0.1264
 0.1696, 0.2357
 0.2967, 0.3647
 0.4471, 0.5138
 0.6224, 0.6853
 0.8123, 0.8613
 0.9696, 0.9891
 0.9668, 0.9319
 0.6285, 0.5232
-0.0154,-0.1801
-0.5909,-0.7692
-0.8843,-1.0525
-0.9702,-1.1146
-0.9544,-1.0796
-0.8971,-1.0052
-0.8262,-0.9208
-0.7532,-0.8374
-0.6828,-0.7592
-0.6165,-0.6879
-0.5546,-0.6242
-0.4968,-0.5685
-0.4427,-0.5204
-0.3919,-0.4622
-0.3440,-0.3652
-0.2987,-0.3191
-0.2556,-0.2799
-0.2146,-0.2413
-0.1754,-0.2030
-0.1380,-0.1656
-0.1022,-0.1294
-0.0679,-0.0947
-0.0352,-0.0614
-0.0040,-0.0296
 0.0239,-0.0007
